# BUSCO version is: 5.4.4 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
207at72274	Missing
46231at72274	Fragmented	contig02534	1	429	+	185.5	107	https://www.orthodb.org/v10?query=46231at72274	phosphoribosylglycinamide formyltransferase
46335at72274	Missing
46337at72274	Complete	contig00297	268	861	+	263.1	167	https://www.orthodb.org/v10?query=46337at72274	non-canonical purine NTP pyrophosphatase
46364at72274	Complete	contig00218	3349	4041	+	199.8	149	https://www.orthodb.org/v10?query=46364at72274	haloacid dehalogenase
46440at72274	Complete	contig00925	1099	1695	+	270.6	165	https://www.orthodb.org/v10?query=46440at72274	recombination protein RecR
46446at72274	Complete	contig00086	640	1350	-	272.3	190	https://www.orthodb.org/v10?query=46446at72274	periplasmic/secreted protein
46493at72274	Complete	contig00195	832	1689	+	354.3	226	https://www.orthodb.org/v10?query=46493at72274	tRNA pseudouridine synthase A
46542at72274	Complete	contig00620	1661	2302	+	248.0	196	https://www.orthodb.org/v10?query=46542at72274	nucleoside-diphosphate sugar epimerase
46636at72274	Complete	contig00024	5259	5807	+	307.4	151	https://www.orthodb.org/v10?query=46636at72274	NADH-quinone oxidoreductase subunit I
46726at72274	Complete	contig00525	1296	2105	-	264.7	182	https://www.orthodb.org/v10?query=46726at72274	Zinc import ATP-binding protein ZnuC
46983at72274	Missing
47074at72274	Complete	contig00742	1129	1683	-	211.1	140	https://www.orthodb.org/v10?query=47074at72274	ADP-ribose pyrophosphatase
47146at72274	Missing
47147at72274	Complete	contig01054	308	943	+	223.6	152	https://www.orthodb.org/v10?query=47147at72274	Thiol
47190at72274	Complete	contig00618	198	1142	-	298.1	260	https://www.orthodb.org/v10?query=47190at72274	aminomethyltransferase
47243at72274	Fragmented	contig01523	1	480	+	184.6	142	https://www.orthodb.org/v10?query=47243at72274	dephospho-CoA kinase
47244at72274	Complete	contig01794	336	1022	+	143.0	135	https://www.orthodb.org/v10?query=47244at72274	dethiobiotin synthase
47302at72274	Complete	contig01125	723	1394	+	343.8	197	https://www.orthodb.org/v10?query=47302at72274	Ribose-5-phosphate isomerase A
47360at72274	Complete	contig01075	83	757	+	415.6	208	https://www.orthodb.org/v10?query=47360at72274	ribulose-phosphate 3-epimerase
47481at72274	Complete	contig00195	1779	2414	+	211.1	154	https://www.orthodb.org/v10?query=47481at72274	N-(5'-phosphoribosyl)anthranilate isomerase
47581at72274	Complete	contig00209	946	1593	+	285.1	170	https://www.orthodb.org/v10?query=47581at72274	YihA family ribosome biogenesis GTP-binding protein
47659at72274	Missing
47736at72274	Fragmented	contig03222	100	543	+	170.4	125	https://www.orthodb.org/v10?query=47736at72274	biotin--
47841at72274	Complete	contig02485	84	758	+	229.8	174	https://www.orthodb.org/v10?query=47841at72274	mannose-1-phosphate guanylyltransferase
47876at72274	Complete	contig00728	78	725	+	333.4	191	https://www.orthodb.org/v10?query=47876at72274	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
47957at72274	Complete	contig01574	505	1251	-	209.1	182	https://www.orthodb.org/v10?query=47957at72274	Type III pantothenate kinase
48247at72274	Complete	contig00418	1467	2189	+	174.4	173	https://www.orthodb.org/v10?query=48247at72274	glycerophosphodiester phosphodiesterase
48266at72274	Missing
48377at72274	Fragmented	contig01410	3	692	-	260.3	180	https://www.orthodb.org/v10?query=48377at72274	metallopeptidase
48493at72274	Complete	contig00340	130	711	+	308.4	165	https://www.orthodb.org/v10?query=48493at72274	Superoxide dismutase
48558at72274	Complete	contig00232	765	1301	+	206.5	150	https://www.orthodb.org/v10?query=48558at72274	ribosome maturation factor RimM
48572at72274	Complete	contig00186	3506	4042	-	169.5	131	https://www.orthodb.org/v10?query=48572at72274	chemotaxis protein CheW
48596at72274	Complete	contig00936	711	1244	+	295.1	158	https://www.orthodb.org/v10?query=48596at72274	transcription termination/antitermination protein NusG
48647at72274	Complete	contig00087	3083	3931	+	402.8	246	https://www.orthodb.org/v10?query=48647at72274	rRNA (cytidine-2'-O-)-methyltransferase
48830at72274	Complete	contig00415	966	1763	+	309.6	214	https://www.orthodb.org/v10?query=48830at72274	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
48900at72274	Missing
48988at72274	Complete	contig01669	31	729	-	360.8	205	https://www.orthodb.org/v10?query=48988at72274	orotidine 5'-phosphate decarboxylase
48994at72274	Complete	contig00434	2533	3108	-	313.8	166	https://www.orthodb.org/v10?query=48994at72274	ATP-dependent Clp protease proteolytic subunit
49148at72274	Missing
49165at72274	Fragmented	contig01533	1032	1421	+	152.0	91	https://www.orthodb.org/v10?query=49165at72274	octanoyltransferase
49421at72274	Complete	contig00028	6600	7379	-	322.7	204	https://www.orthodb.org/v10?query=49421at72274	peroxide stress protein YaaA
49622at72274	Fragmented	contig00806	1643	2263	+	233.4	162	https://www.orthodb.org/v10?query=49622at72274	carbon-nitrogen hydrolase
49700at72274	Fragmented	contig00494	1	498	+	178.1	148	https://www.orthodb.org/v10?query=49700at72274	type IV pilus biogenesis/stability protein PilW
49942at72274	Complete	contig00488	1876	2511	-	274.1	172	https://www.orthodb.org/v10?query=49942at72274	biopolymer transporter ExbB
50104at72274	Complete	contig00920	1465	2097	+	193.2	131	https://www.orthodb.org/v10?query=50104at72274	Thymidylate kinase
50115at72274	Complete	contig02013	58	705	-	376.0	192	https://www.orthodb.org/v10?query=50115at72274	adenylate kinase
50258at72274	Fragmented	contig00185	4185	4616	+	212.0	116	https://www.orthodb.org/v10?query=50258at72274	Ribosomal protein L5
50394at72274	Complete	contig00107	835	1422	+	174.0	138	https://www.orthodb.org/v10?query=50394at72274	YecA family protein
50510at72274	Fragmented	contig03216	3	425	-	163.5	126	https://www.orthodb.org/v10?query=50510at72274	elongation factor P
50511at72274	Missing
50679at72274	Complete	contig00171	448	1260	-	257.9	190	https://www.orthodb.org/v10?query=50679at72274	tRNA threonylcarbamoyladenosine dehydratase
50736at72274	Complete	contig00646	723	1328	-	227.1	161	https://www.orthodb.org/v10?query=50736at72274	arylesterase
50992at72274	Duplicated	contig00461	318	800	+	260.9	131	https://www.orthodb.org/v10?query=50992at72274	acyl-CoA thioesterase
50992at72274	Duplicated	contig00966	1413	1913	+	245.9	130	https://www.orthodb.org/v10?query=50992at72274	acyl-CoA thioesterase
51119at72274	Complete	contig00036	2762	3319	+	253.3	162	https://www.orthodb.org/v10?query=51119at72274	ribosome recycling factor
51180at72274	Complete	contig00812	978	1511	+	276.4	155	https://www.orthodb.org/v10?query=51180at72274	Ribosomal protein L6
51269at72274	Complete	contig01287	2	583	-	229.1	173	https://www.orthodb.org/v10?query=51269at72274	thymidylate synthase
51339at72274	Fragmented	contig01730	3	152	-	71.2	45	https://www.orthodb.org/v10?query=51339at72274	Dihydrofolate reductase
51367at72274	Missing
51468at72274	Complete	contig00950	1625	2047	+	220.2	115	https://www.orthodb.org/v10?query=51468at72274	NADH-quinone oxidoreductase subunit E
51543at72274	Missing
51559at72274	Fragmented	contig00613	2038	2652	-	178.5	141	https://www.orthodb.org/v10?query=51559at72274	septum formation inhibitor
51566at72274	Complete	contig01053	200	688	-	216.5	131	https://www.orthodb.org/v10?query=51566at72274	4-hydroxy-4-methyl-2-oxoglutarate aldolase
51688at72274	Complete	contig00460	1310	1939	+	193.7	158	https://www.orthodb.org/v10?query=51688at72274	2OG-Fe(II) oxygenase
51903at72274	Complete	contig00910	792	1418	-	205.3	156	https://www.orthodb.org/v10?query=51903at72274	outer membrane lipoprotein carrier protein LolA
51993at72274	Complete	contig00659	1854	2543	-	221.8	164	https://www.orthodb.org/v10?query=51993at72274	Triosephosphate isomerase
52094at72274	Complete	contig00415	1774	2403	+	158.7	143	https://www.orthodb.org/v10?query=52094at72274	thiamine phosphate synthase
52117at72274	Complete	contig00776	1243	1734	-	201.7	126	https://www.orthodb.org/v10?query=52117at72274	Protein-export protein SecB
52129at72274	Complete	contig00514	146	901	+	143.3	176	https://www.orthodb.org/v10?query=52129at72274	Uroporphyrinogen-III synthase
52250at72274	Complete	contig01285	1000	1596	-	176.0	143	https://www.orthodb.org/v10?query=52250at72274	16S rRNA methyltransferase
52275at72274	Missing
52383at72274	Duplicated	contig00595	1	765	-	71.3	133	https://www.orthodb.org/v10?query=52383at72274	membrane protein
52383at72274	Duplicated	contig01557	607	1404	+	64.0	133	https://www.orthodb.org/v10?query=52383at72274	membrane protein
52393at72274	Complete	contig01676	580	1161	+	111.2	113	https://www.orthodb.org/v10?query=52393at72274	Uncharacterised protein family UPF0149
52435at72274	Complete	contig00142	3924	4541	-	215.0	158	https://www.orthodb.org/v10?query=52435at72274	outer membrane lipoprotein LolB
52502at72274	Fragmented	contig00085	5647	6120	-	191.3	124	https://www.orthodb.org/v10?query=52502at72274	tRNA hydroxylase
52540at72274	Complete	contig00085	2909	3406	+	285.0	154	https://www.orthodb.org/v10?query=52540at72274	Peptidyl-prolyl cis-trans isomerase
52627at72274	Missing
52674at72274	Complete	contig02662	1	579	+	229.0	147	https://www.orthodb.org/v10?query=52674at72274	N-acetylmuramoyl-L-alanine amidase
53193at72274	Complete	contig00084	4334	4930	+	175.3	140	https://www.orthodb.org/v10?query=53193at72274	pilus assembly protein PilN
53330at72274	Complete	contig00819	1208	1705	+	122.7	108	https://www.orthodb.org/v10?query=53330at72274	Q6FA09_ACIAD
53464at72274	Complete	contig02053	3	527	+	257.4	136	https://www.orthodb.org/v10?query=53464at72274	SsrA-binding protein
53526at72274	Complete	contig02480	3	812	+	274.2	197	https://www.orthodb.org/v10?query=53526at72274	cytochrome c assembly protein
53600at72274	Missing
53683at72274	Complete	contig02560	48	734	-	184.2	151	https://www.orthodb.org/v10?query=53683at72274	esterase
53888at72274	Complete	contig01090	1182	1859	-	120.1	131	https://www.orthodb.org/v10?query=53888at72274	amidophosphoribosyltransferase
53890at72274	Missing
53978at72274	Missing
54321at72274	Complete	contig01158	504	968	-	248.3	141	https://www.orthodb.org/v10?query=54321at72274	bacterioferritin
54417at72274	Complete	contig00237	2	388	-	188.2	111	https://www.orthodb.org/v10?query=54417at72274	deoxyuridine 5'-triphosphate nucleotidohydrolase
54430at72274	Fragmented	contig01320	3	227	+	82.8	59	https://www.orthodb.org/v10?query=54430at72274	Ribosomal-protein-alanine acetyltransferase
54565at72274	Missing
54627at72274	Complete	contig00083	4203	4721	+	157.1	137	https://www.orthodb.org/v10?query=54627at72274	PasA protein
54678at72274	Missing
54958at72274	Complete	contig00302	2311	2751	+	225.7	131	https://www.orthodb.org/v10?query=54958at72274	beta-hydroxyacyl-ACP dehydratase
54971at72274	Complete	contig00413	1738	2166	-	267.9	134	https://www.orthodb.org/v10?query=54971at72274	50S ribosomal protein L13
54986at72274	Complete	contig00525	2105	2608	-	188.1	122	https://www.orthodb.org/v10?query=54986at72274	Ferric uptake regulation protein
55055at72274	Complete	contig00971	1192	1728	+	272.5	176	https://www.orthodb.org/v10?query=55055at72274	ATP synthase subunit delta
55267at72274	Complete	contig01550	722	1201	-	259.0	138	https://www.orthodb.org/v10?query=55267at72274	RNA pyrophosphohydrolase
55277at72274	Complete	contig01075	757	1575	+	258.4	183	https://www.orthodb.org/v10?query=55277at72274	Phosphoglycolate phosphatase
55431at72274	Fragmented	contig02465	307	852	-	159.1	143	https://www.orthodb.org/v10?query=55431at72274	membrane protein
55459at72274	Complete	contig00987	1059	1535	+	234.0	139	https://www.orthodb.org/v10?query=55459at72274	transcription elongation factor GreA
55589at72274	Complete	contig00580	713	1117	-	183.1	108	https://www.orthodb.org/v10?query=55589at72274	Ferric uptake regulation protein
55613at72274	Fragmented	contig01272	2	565	+	178.2	122	https://www.orthodb.org/v10?query=55613at72274	YaeB-like, N-terminal domain
55803at72274	Complete	contig00435	2424	3029	-	220.1	148	https://www.orthodb.org/v10?query=55803at72274	ribonuclease HII
55809at72274	Missing
55907at72274	Complete	contig00448	2200	2646	+	231.2	124	https://www.orthodb.org/v10?query=55907at72274	RNA polymerase-binding protein DksA
56040at72274	Complete	contig00318	113	589	-	240.1	131	https://www.orthodb.org/v10?query=56040at72274	6,7-dimethyl-8-ribityllumazine synthase
56174at72274	Fragmented	contig01702	1	306	+	136.4	79	https://www.orthodb.org/v10?query=56174at72274	pantetheine-phosphate adenylyltransferase
56209at72274	Fragmented	contig00776	2027	2326	-	151.0	98	https://www.orthodb.org/v10?query=56209at72274	sulfurtransferase
56372at72274	Complete	contig00397	2457	3035	+	230.6	149	https://www.orthodb.org/v10?query=56372at72274	ATP--cobalamin adenosyltransferase
56402at72274	Fragmented	contig00812	1876	2256	+	212.2	107	https://www.orthodb.org/v10?query=56402at72274	Ribosomal protein S5
56413at72274	Complete	contig02003	616	1083	+	160.8	132	https://www.orthodb.org/v10?query=56413at72274	nucleoprotein/polynucleotide-associated enzyme
56659at72274	Complete	contig02772	313	720	-	158.5	108	https://www.orthodb.org/v10?query=56659at72274	aminoacyl-tRNA deacylase
56674at72274	Complete	contig00576	136	621	-	236.8	144	https://www.orthodb.org/v10?query=56674at72274	Peptidyl-prolyl cis-trans isomerase
56721at72274	Complete	contig00772	891	1415	+	268.4	157	https://www.orthodb.org/v10?query=56721at72274	crossover junction endodeoxyribonuclease RuvC
56852at72274	Complete	contig02155	345	806	-	215.8	150	https://www.orthodb.org/v10?query=56852at72274	Regulatory protein RecX
56898at72274	Complete	contig00669	1261	1821	-	227.6	145	https://www.orthodb.org/v10?query=56898at72274	Protein GrpE
56907at72274	Fragmented	contig00011	14355	14726	+	166.9	98	https://www.orthodb.org/v10?query=56907at72274	glutamine amidotransferase
56946at72274	Complete	contig00829	1367	2059	+	283.5	174	https://www.orthodb.org/v10?query=56946at72274	Pyridoxal phosphate homeostasis protein
57047at72274	Complete	contig01911	1	966	+	361.0	269	https://www.orthodb.org/v10?query=57047at72274	LPS export ABC transporter permease LptG
57138at72274	Complete	contig00772	1432	2037	+	260.2	166	https://www.orthodb.org/v10?query=57138at72274	Holliday junction DNA helicase RuvA
57317at72274	Complete	contig00142	609	1193	-	273.4	164	https://www.orthodb.org/v10?query=57317at72274	Peptidyl-tRNA hydrolase
57359at72274	Complete	contig00776	723	1184	+	187.4	117	https://www.orthodb.org/v10?query=57359at72274	tRNA (cytosine(34)-2'-O)-methyltransferase TrmL
57402at72274	Complete	contig02326	361	924	-	253.7	138	https://www.orthodb.org/v10?query=57402at72274	Transcriptional repressor NrdR
57446at72274	Fragmented	contig02042	789	1067	+	106.4	78	https://www.orthodb.org/v10?query=57446at72274	D-aminoacyl-tRNA deacylase
57520at72274	Complete	contig00971	710	1180	+	228.7	145	https://www.orthodb.org/v10?query=57520at72274	ATP synthase subunit b
57551at72274	Complete	contig01208	245	715	-	278.7	141	https://www.orthodb.org/v10?query=57551at72274	30S ribosomal protein S7
57660at72274	Complete	contig00525	515	1303	-	292.3	228	https://www.orthodb.org/v10?query=57660at72274	membrane protein
57831at72274	Fragmented	contig00604	2350	2670	-	141.9	87	https://www.orthodb.org/v10?query=57831at72274	Transcription antitermination protein NusB
58013at72274	Fragmented	contig00173	4205	4732	-	184.6	133	https://www.orthodb.org/v10?query=58013at72274	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
58179at72274	Complete	contig00068	4832	5263	+	236.6	127	https://www.orthodb.org/v10?query=58179at72274	Nucleoside diphosphate kinase
58234at72274	Complete	contig00742	1824	2381	+	285.7	177	https://www.orthodb.org/v10?query=58234at72274	coenzyme A pyrophosphatase
58334at72274	Complete	contig00580	1215	1745	+	155.5	117	https://www.orthodb.org/v10?query=58334at72274	membrane protein
58396at72274	Complete	contig00121	249	854	-	186.4	147	https://www.orthodb.org/v10?query=58396at72274	septum formation protein Maf
58398at72274	Complete	contig00728	1894	2316	-	182.4	108	https://www.orthodb.org/v10?query=58398at72274	peroxiredoxin
58513at72274	Complete	contig00892	586	987	-	213.6	119	https://www.orthodb.org/v10?query=58513at72274	RNA-binding protein S4
58743at72274	Missing
58823at72274	Complete	contig00068	849	1235	+	223.9	110	https://www.orthodb.org/v10?query=58823at72274	Iron-sulfur cluster assembly scaffold protein IscU
58938at72274	Fragmented	contig01921	757	1134	-	129.6	104	https://www.orthodb.org/v10?query=58938at72274	Ribosome-associated, YjgA
58942at72274	Fragmented	contig02027	706	1074	-	132.5	100	https://www.orthodb.org/v10?query=58942at72274	YajQ family cyclic di-GMP-binding protein
59023at72274	Fragmented	contig02347	585	911	+	151.2	90	https://www.orthodb.org/v10?query=59023at72274	HTH-type transcriptional regulator IscR
59044at72274	Complete	contig00036	4084	4899	+	271.0	216	https://www.orthodb.org/v10?query=59044at72274	phosphatidate cytidylyltransferase
59210at72274	Missing
59258at72274	Complete	contig00659	611	1069	-	167.7	120	https://www.orthodb.org/v10?query=59258at72274	Ribosome maturation factor RimP
59338at72274	Missing
59408at72274	Complete	contig00936	1361	1792	+	286.9	139	https://www.orthodb.org/v10?query=59408at72274	50S ribosomal protein L11
59410at72274	Fragmented	contig02324	577	924	+	188.9	108	https://www.orthodb.org/v10?query=59410at72274	50S ribosomal protein L10
59632at72274	Fragmented	contig00583	2455	2721	+	119.9	71	https://www.orthodb.org/v10?query=59632at72274	response regulator
59816at72274	Complete	contig00699	679	1368	+	285.7	184	https://www.orthodb.org/v10?query=59816at72274	cytidylate kinase
59937at72274	Complete	contig01294	964	1320	+	139.0	97	https://www.orthodb.org/v10?query=59937at72274	Ribosomal silencing factor RsfS
59962at72274	Complete	contig01208	815	1186	-	216.0	101	https://www.orthodb.org/v10?query=59962at72274	30S ribosomal protein S12
60416at72274	Complete	contig03082	87	590	+	172.3	122	https://www.orthodb.org/v10?query=60416at72274	tRNA-specific adenosine deaminase
60495at72274	Missing
60509at72274	Fragmented	contig02425	532	873	-	116.8	82	https://www.orthodb.org/v10?query=60509at72274	membrane protein
60770at72274	Complete	contig00185	3470	3838	+	210.6	107	https://www.orthodb.org/v10?query=60770at72274	50S ribosomal protein L14
60801at72274	Complete	contig01553	789	1166	-	105.4	88	https://www.orthodb.org/v10?query=60801at72274	membrane protein
60882at72274	Fragmented	contig00598	1	327	+	139.1	92	https://www.orthodb.org/v10?query=60882at72274	bacterioferritin
60956at72274	Complete	contig01536	807	1346	-	230.3	150	https://www.orthodb.org/v10?query=60956at72274	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
61128at72274	Complete	contig00478	902	1351	+	214.2	130	https://www.orthodb.org/v10?query=61128at72274	Uncharacterised conserved protein UCP006173
61140at72274	Complete	contig00186	4093	4458	-	179.9	102	https://www.orthodb.org/v10?query=61140at72274	two-component system response regulator
61304at72274	Fragmented	contig02672	515	769	+	154.8	80	https://www.orthodb.org/v10?query=61304at72274	50S ribosomal protein L17
61374at72274	Complete	contig00952	990	1634	+	235.9	189	https://www.orthodb.org/v10?query=61374at72274	GTP-binding protein
61376at72274	Missing
61476at72274	Complete	contig00068	4024	4362	+	162.9	99	https://www.orthodb.org/v10?query=61476at72274	ferredoxin, 2Fe-2S type, ISC system
61625at72274	Complete	contig00330	1490	2026	+	99.9	128	https://www.orthodb.org/v10?query=61625at72274	metal-binding protein
61712at72274	Missing
61764at72274	Complete	contig00117	4662	5003	-	152.7	92	https://www.orthodb.org/v10?query=61764at72274	alkylphosphonate utilization protein
61801at72274	Missing
61922at72274	Fragmented	contig03047	194	601	-	133.0	108	https://www.orthodb.org/v10?query=61922at72274	amino acid transporter LysE
62329at72274	Complete	contig01404	198	689	+	266.5	141	https://www.orthodb.org/v10?query=62329at72274	5-(carboxyamino)imidazole ribonucleotide mutase
62335at72274	Fragmented	contig01982	1	360	+	114.6	102	https://www.orthodb.org/v10?query=62335at72274	molybdate ABC transporter substrate-binding protein
62383at72274	Complete	contig00441	971	1531	-	174.8	136	https://www.orthodb.org/v10?query=62383at72274	nitroreductase
62469at72274	Complete	contig00410	1321	1803	+	150.4	101	https://www.orthodb.org/v10?query=62469at72274	Endoribonuclease YbeY
62565at72274	Complete	contig01186	1318	1656	-	139.0	81	https://www.orthodb.org/v10?query=62565at72274	Ferredoxin
62599at72274	Complete	contig00044	7215	7610	+	106.6	102	https://www.orthodb.org/v10?query=62599at72274	sulfur transfer complex subunit TusD
62659at72274	Complete	contig01562	324	674	-	172.2	92	https://www.orthodb.org/v10?query=62659at72274	iron-sulfur cluster insertion protein ErpA
62709at72274	Complete	contig00343	2135	2830	+	233.6	193	https://www.orthodb.org/v10?query=62709at72274	cell division protein
62725at72274	Complete	contig00093	5184	5669	-	224.0	136	https://www.orthodb.org/v10?query=62725at72274	glutathione peroxidase
62753at72274	Complete	contig00400	317	823	+	177.0	113	https://www.orthodb.org/v10?query=62753at72274	peptidoglycan-associated lipoprotein
62786at72274	Complete	contig00185	2573	2986	+	221.9	122	https://www.orthodb.org/v10?query=62786at72274	50S ribosomal protein L16
63060at72274	Missing
63146at72274	Complete	contig00174	1129	1545	-	100.4	92	https://www.orthodb.org/v10?query=63146at72274	dihydroneopterin aldolase
63163at72274	Complete	contig00046	3651	4070	-	197.7	103	https://www.orthodb.org/v10?query=63163at72274	Ribosomal protein S6
63231at72274	Complete	contig01132	457	921	+	253.9	141	https://www.orthodb.org/v10?query=63231at72274	translation initiation factor IF-3
63234at72274	Complete	contig01065	1515	1853	+	146.8	103	https://www.orthodb.org/v10?query=63234at72274	HopJ type III effector protein
63445at72274	Missing
63627at72274	Complete	contig02878	165	590	+	204.1	125	https://www.orthodb.org/v10?query=63627at72274	ATP synthase epsilon chain
63692at72274	Complete	contig02012	128	520	-	165.8	103	https://www.orthodb.org/v10?query=63692at72274	ribosome-binding factor A
63844at72274	Complete	contig00757	1577	1933	-	191.7	100	https://www.orthodb.org/v10?query=63844at72274	30S ribosomal protein S13
63845at72274	Complete	contig00232	2108	2458	+	189.1	94	https://www.orthodb.org/v10?query=63845at72274	50S ribosomal protein L19
63893at72274	Missing
63986at72274	Complete	contig00812	574	966	+	209.0	114	https://www.orthodb.org/v10?query=63986at72274	30S ribosomal protein S8
64373at72274	Complete	contig01419	371	838	+	170.9	109	https://www.orthodb.org/v10?query=64373at72274	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
64594at72274	Complete	contig00598	1628	1954	-	166.0	87	https://www.orthodb.org/v10?query=64594at72274	Glutaredoxin
64732at72274	Complete	contig00355	1234	1722	-	164.2	118	https://www.orthodb.org/v10?query=64732at72274	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
64784at72274	Complete	contig00185	1530	1862	+	183.8	99	https://www.orthodb.org/v10?query=64784at72274	50S ribosomal protein L22
64785at72274	Complete	contig01640	123	434	+	212.8	99	https://www.orthodb.org/v10?query=64785at72274	Ribosomal protein S10
64797at72274	Complete	contig00390	531	917	+	132.3	104	https://www.orthodb.org/v10?query=64797at72274	succinate dehydrogenase, cytochrome b556 subunit
64826at72274	Complete	contig00068	1263	1586	+	153.2	87	https://www.orthodb.org/v10?query=64826at72274	Iron-binding protein IscA
65058at72274	Complete	contig03036	126	461	+	102.6	83	https://www.orthodb.org/v10?query=65058at72274	Sulfurtransferase
65064at72274	Complete	contig00390	905	1279	+	159.4	107	https://www.orthodb.org/v10?query=65064at72274	succinate dehydrogenase, hydrophobic membrane anchor protein
65093at72274	Complete	contig00185	3851	4165	+	154.7	90	https://www.orthodb.org/v10?query=65093at72274	50S ribosomal protein L24
65138at72274	Complete	contig00812	79	384	+	187.1	98	https://www.orthodb.org/v10?query=65138at72274	30S ribosomal protein S14
65286at72274	Complete	contig00185	93	392	+	159.6	89	https://www.orthodb.org/v10?query=65286at72274	50S ribosomal protein L23
65344at72274	Complete	contig00051	3617	3931	-	72.2	74	https://www.orthodb.org/v10?query=65344at72274	SCP2 sterol-binding domain
65411at72274	Fragmented	contig01276	3	176	-	89.3	48	https://www.orthodb.org/v10?query=65411at72274	Thioredoxin
65507at72274	Complete	contig00413	1331	1723	-	178.9	110	https://www.orthodb.org/v10?query=65507at72274	30S ribosomal protein S9
65511at72274	Complete	contig03158	3	296	-	135.8	90	https://www.orthodb.org/v10?query=65511at72274	RNA-binding protein
65659at72274	Complete	contig00812	1522	1872	+	169.3	95	https://www.orthodb.org/v10?query=65659at72274	50S ribosomal protein L18
65661at72274	Missing
65703at72274	Complete	contig02853	121	405	-	110.1	73	https://www.orthodb.org/v10?query=65703at72274	Cell division protein FtsB
65819at72274	Complete	contig00035	170	469	-	110.5	81	https://www.orthodb.org/v10?query=65819at72274	YCII-related protein
65878at72274	Complete	contig01063	1049	1357	+	154.6	78	https://www.orthodb.org/v10?query=65878at72274	NAD(P)(+) transhydrogenase
65897at72274	Fragmented	contig01462	1243	1476	-	118.1	71	https://www.orthodb.org/v10?query=65897at72274	GTP cyclohydrolase 1 type 2/Nif3
66040at72274	Fragmented	contig00087	885	1130	-	64.3	59	https://www.orthodb.org/v10?query=66040at72274	YraN family protein
66157at72274	Complete	contig00819	1708	2181	+	167.4	137	https://www.orthodb.org/v10?query=66157at72274	preprotein translocase subunit SecA
66503at72274	Complete	contig01852	301	639	-	177.8	93	https://www.orthodb.org/v10?query=66503at72274	nitrogen regulatory protein P-II 1
66618at72274	Complete	contig00185	1242	1517	+	180.7	86	https://www.orthodb.org/v10?query=66618at72274	30S ribosomal protein S19
66716at72274	Missing
66793at72274	Complete	contig01546	504	995	-	124.8	122	https://www.orthodb.org/v10?query=66793at72274	Disulfide bond formation protein B
66805at72274	Complete	contig00046	2017	2463	-	242.6	139	https://www.orthodb.org/v10?query=66805at72274	Ribosomal protein L9
66956at72274	Fragmented	contig00078	5953	6327	+	138.6	97	https://www.orthodb.org/v10?query=66956at72274	Proteophosphoglycan
67022at72274	Complete	contig02502	2	517	+	148.6	131	https://www.orthodb.org/v10?query=67022at72274	5-formyltetrahydrofolate cyclo-ligase
67153at72274	Complete	contig02933	168	461	+	123.6	77	https://www.orthodb.org/v10?query=67153at72274	molecular chaperone GroES
67256at72274	Complete	contig01180	843	1112	+	155.5	77	https://www.orthodb.org/v10?query=67256at72274	30S ribosomal protein S15
67346at72274	Complete	contig00482	1438	1710	+	128.5	70	https://www.orthodb.org/v10?query=67346at72274	Fe(2+)-trafficking protein
67433at72274	Complete	contig00008	19874	20158	-	132.6	75	https://www.orthodb.org/v10?query=67433at72274	integration host factor subunit beta
67453at72274	Complete	contig01702	427	678	+	154.0	78	https://www.orthodb.org/v10?query=67453at72274	ferredoxin
67475at72274	Complete	contig01533	751	1032	+	91.8	67	https://www.orthodb.org/v10?query=67475at72274	Uncharacterised protein family UPF0250
67623at72274	Complete	contig00757	1169	1558	-	222.6	105	https://www.orthodb.org/v10?query=67623at72274	Ribosomal protein S11
67665at72274	Complete	contig00386	1176	1481	-	113.1	75	https://www.orthodb.org/v10?query=67665at72274	BolA family transcriptional regulator
67766at72274	Complete	contig01131	1134	1568	-	211.6	131	https://www.orthodb.org/v10?query=67766at72274	50S ribosomal protein L15
67909at72274	Complete	contig00312	188	526	-	152.0	84	https://www.orthodb.org/v10?query=67909at72274	preprotein translocase subunit YajC
68051at72274	Complete	contig02708	3	230	-	125.0	66	https://www.orthodb.org/v10?query=68051at72274	Protein of unknown function DUF1315
68174at72274	Complete	contig01549	833	1135	+	156.6	85	https://www.orthodb.org/v10?query=68174at72274	integration host factor subunit alpha
68201at72274	Complete	contig00656	1489	1746	-	140.6	76	https://www.orthodb.org/v10?query=68201at72274	50S ribosomal protein L27
68315at72274	Complete	contig00489	37	405	-	165.1	90	https://www.orthodb.org/v10?query=68315at72274	ATP-dependent Clp protease adaptor ClpS
68333at72274	Complete	contig02457	230	643	-	150.5	109	https://www.orthodb.org/v10?query=68333at72274	Large-conductance mechanosensitive channel
